id,name,description
"86e325c8-9104-4e55-9c2c-8797f29ffc58","Jitschine beer","In Jitschine\, they brew a thick full-bodied beer that will satisfy every lover of the golden beverage."
"86e4ff24-88db-4024-abe6-46545fa0fbd1","Bread","They say not to bite the hand that feeds you. And if you can feed yourself\, just stuff your belly and shut up."
"86f116d5-fbe1-4c46-b138-9b23902fd917","Work headscarf","A work scarf hides the hair and protects it from dirt. According to the custom of the time\, married women should not appear in public without their hair covered."
"87025dc2-eab0-427d-8a4c-8c7559286ef7","Key to painted chest","The key to a painted chest in which the lost charter of the Prague soldiers is hidden."
"872fd123-42e0-4fac-a578-0cc1bb821fe1","Flute","I'd rather not whistle on it. I don't want to be annoying like the fools I see on every corner."
"875843c2-c4fb-4cba-923e-62c37a534130","Weapon stub","The remains of a weapon. It used to be useful\, now it's useless."
"876c3d2c-003a-4a7d-87d8-c1ccc9caa964","Picatrix","&lt;paragraph&gt;A copy of a mysterious Arabic grimoire filled with descriptions of magical rituals\, the creation of artefacts and the secrets of planets.&lt;/paragraph&gt;"
"87912053-8c20-4bee-9bb2-dbc3961e94ea","Marksman's kit","A set of tools for keeping your bow or crossbow in good condition. Includes lubricant\, replacement bowstrings\, and tools to repair other minor damage."
"87a568f2-79f7-415f-a690-9a04c4585455","Exotic wood","Ebony\, Zebrano\, Rosewood and other exotic woods have been valued since ancient times for their extraordinary hardness and beautiful colour palette. It is used to make fancy furniture\, weapons or chess pieces."
"87a65e52-dfa1-4b45-9306-0b7083f93c90","Hare pelt","A hare pelt. A common but useful material used for skirt hems\, hats and coats. It'll fetch a few groschen for sure."
"87a669a7-cfd7-41b1-9986-8efa6d7190e3","Knight shield","A battle shield made of wooden planks joined glued together and covered with raw cowhide. Usually its outer side is decorated with the coat of arms of the lord or other symbol by which the warriors can recognize each other in the heat of battle."
"87b9e727-43da-4968-94d1-749dd40e4850","Dead dwarf's thumb","A talisman made from the thumb of a dead dwarf is said to help a woman conceive a son. +2 erection bonus."
"880808bf-82e3-4a4b-8a90-b30ad087ad21","Simple hood","A hat is for show\, a hood is for the cold."
"880953a0-c5f8-4b71-a33a-9979e1f32bc2","Riding boots - high","Thigh-length boots that protect the horseman's legs against chaffing. Putting them on and taking them off is a rather lengthy process\, so they're worn more by folks who tend to spend the whole day in the saddle\, such as messengers and grooms."
"8831967e-dfc6-4442-b01b-b45222fbf830","Riding waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"884d8895-7406-46a7-9e86-ac8c4a1f70c1","Bloody knife","It may look ordinary\, but it has ripped open a very important belly."
"8895b262-ddfb-4392-a784-eee616798c96","Heavenly Kingdom die","A miraculous playing die\, sent down from the Heavenly Kingdom to earth."
"8899ffd5-15ef-49a2-b042-ea2f594ebd18","Tall kettle hat","A pointed helmet with a broad brim and a spinning torse in the colours of the lord or city in whose service the wearer fights. The kettle hat is made of a single piece of sheet metal\, making it slightly lighter and more durable to all slashing and crushing blows."
"889e883e-aef9-4a88-a9fa-f64f4d840306","High boots","A pair of mid-calf-high boots\, practical for most every day activities\, and can even be wornn to social events."
"88c08905-fb68-46e2-813e-4176d12cc493","Ambrose's broken sword","An old broken sword made of otherwise fine Damascene steel."
"88c42663-ca9b-4fea-8f62-84488ba8cb1d","Knight's waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"88cf91cb-5e8c-4640-acff-393c8500f2c3","Round cap","A simple round cap is popular especially among the bourgeoisie."
"88f1ceff-5a1e-40b5-92f7-68e941268f3b","Firm boots","Comfortable lace-up leather boots that tightly wrap around the their wearers ankle are in fashion among nearly every class of society."
"8905fc7c-991b-43a3-ada8-a2cf09301f0e","Broken shield","The remains of the shield. Good as firewood."
"89252a76-e81a-4c7e-9251-5b633d9289e3","Broken polearm","The rest of a polearm weapon. Just add a bucket for a head\, some old rags\, some other junk for hands\, and instead of villains\, the poor pole will be scaring away crows in the field."
"892f8540-77ed-4f33-9bf5-a8c2b17df4bf","Simple hood","A hat is for show\, a hood is for the cold."
"893b1c5b-785e-4e22-a446-1cdda3324846","Dragon claw","Such a curved piece of a dragon must surely be his claw\, right?"
"8963e3d4-16ab-4aab-8eb1-2a1953267565","Knights of the Cross hood","A hood with the emblem of the famous Order of the Knights of the cross."
"8968966d-829f-4ce0-bd18-5d325aeb40bb","Innkeeper tunic","A linen tunic is an essential part of any outfit. The innkeepers also wear a working linen apron around their waists."
"896b3e6e-5080-4c23-86bd-dcb959320590","Noble chaperon","A chaperon is originally just a hood worn backwards\, transformed into an elegant headdress by means of a special harness. This one is tailored to the best cut of good cloth and would therefore not be lost in a royal court."
"8970ef5c-72c0-4509-ac07-8a789d4629a8","Broken shield","The remains of the shield. Good as firewood."
"8991005c-98ac-4847-8e7e-9548a8c16e0b","Treasure Map - Fourth","Heplful to a person in material need. And in a time of supreme need\, it can be used to wipe one's arse too."
"899160f1-d144-41bc-bd72-998c83c09dea","Kastenbrust","An older form of the German cuirass\, square shaped to withstand both slashing and crushing blows. It has considerable durability\, but this is heavily compensated for by its weight."
"899ea0bb-89ea-495c-ad69-29e76fb7bb9e","Simple shoes","Simple shoes\, also called krpce\, tied around the ankles with a lace. Footwear mainly of poorer families."
"89a0d670-0b19-4433-8ea6-86e1a0d559b0","Women's straw hat","When working hard in the fields\, men and women protect themselves from the sun by wearing straw or wicker hats."
"89a60e7b-f80e-4999-8560-fa018737deae","Nuremberg gauntlets","A masterpiece from the best armoursmiths. Finger gloves of hourglass shape made with metal decoration and brass lining."
"89c9a049-c9af-4454-a2be-d7abb468ca6a","Short aketon","A quilted coat sewn to the best fit\, so it is great to wear and does not restrict movement. An excellent soft layer under other types of armour."
"89db88bd-c49c-4e32-925c-d6d5724b1f31","The Cat and the Poet","A book originally from the remote islands of the west."
"89e30a08-6966-48ee-aa7a-b8b4922fbf07","Gartered hose","A long hose are a staple of men's clothing\, but garters are worn only by the nobility\, wealthy bourgeoisie or various freedmen. Nothing for the common peasant."
"8a007e87-9d44-4fcc-8ce3-6dc5171a0eb4","Common ladies shoes","A common ladies leather shoes with a round toe\, also known as crocs. They are worn by women and girls from the whole society."
"8a0bfe8a-ff7d-4059-bb6f-ae062fb00d9a","Smoked mutton","An excellent meat from curly Bohemian sheep\, raised in open paddocks and guarded by a red-haired boy with a whistle."
"8a30d58f-67f7-49db-90c4-38d6523899a7","Laminar knight legs","Full leg protection\, consisting of laminar and plate armour\, made with an emphasis on lighter weight\, but also with an emphasis on the good looks of the wearer."
"8a34fd3a-dba8-4b92-8be8-b1887b301b67","Broken shield","The remains of the shield. Good as firewood."
"8a369c66-6ca3-4be2-9999-5053d9de916c","Wanderer's robe","An overcoat is made of thicker fabric and is designed for long journeys in bad weather. It is recommended by nine out of ten wanderers who have reached their destination."
"8a3e203a-7c11-4e88-8fdb-6dbcbd15e2ed","Noble chaperon","A chaperon is originally just a hood worn backwards\, transformed into an elegant headdress by means of a special harness. This one is tailored to the best cut of good cloth and would therefore not be lost in a royal court."
"8a88ac39-471b-4088-8826-5a47adf6c16c","Silver badge of fortune","After your throw\, you can &lt;strong&gt;reroll up to 2 dice&lt;/strong&gt; Can be used &lt;strong&gt;once per game&lt;/strong&gt;."
"8a8e914e-d384-4e7b-ae5e-534f48679c85","Old quilted hose","A quilted hose that have been through a lot. They are rugged and have patches\, but can still be used on their own or as a bottom layer for the upper part of armour."
"8a9e3a36-213e-4b90-a4ec-518fdec1d980","Canker's mace","A mace of the leader of the bandits from the Troskowitz gorge. A crude weapon that cracked many a skull and was never properly wiped clean afterwards."
"8aa945cf-fbdc-422d-a0da-4b864a4bf666","Round cap","A simple round cap is popular especially among the bourgeoisie."
"8aae6517-dd6d-4ed1-88d0-eccff5273846","Hose joined","Long hose are a staple of men's clothing. They are worn by noble lords as well as simple folks. However\, they differ in quality of fabric\, cut or richness of colour. These hose are fashionably joined at the crotch by a separate flap."
"8ab8d048-2ca7-4bb4-a0d4-963555750bc9","Grimy die","One could say it will get you out of the frying pan into the fire. And sometimes it will let you stew in your own juice."
"8ab9a8de-78e4-48fa-9b20-e0417b74655f","Rusted plate","Damn it\, who let such a fine piece of armour rust so reprehensibly? It won't do much\, but it'll still protect you from death by stabbing."
"8acd858e-97e4-4d65-ba2c-c4cb4ca1deb7","Silesian brigandine sleeves","Arm and forearm guards composed of leather parts with hardened lamellae and plate couters and pauldrons."
"8ad17f24-e12e-4982-a5ff-8faf60ae2b74","Pointy cap","A simple pointed cap with a narrow crepe is an interesting fashion choice even for less affluent people."
"8ad3299c-2165-4c2f-9b23-42cacc025589","Broken shield","The remains of the shield. Good as firewood."
"8ae96c33-8557-4410-8401-2c2e40d00e36","Wolf heart","Wolf heart may be useful for some evil sorcery\, but a true Christian should not eat such a thing even if he were starving."
"8af14bc9-54d2-4442-a3d9-6f8b688c2973","The Art of Demosthenes IV","A skill book on Speech. Can be read from level 15 of this skill."
"8b1abf32-b28f-465e-8e52-a20267efb140","Vidlak Pond poacher's gear","Poacher's kit found in a secret stash in the woods near the Vidlak pond. Proof for the gamekeeper - my dog should be able to track down its owner."
"8b2cb8f5-31e8-4ee3-b4bc-b50c06f7ff4c","Bascinet with aventail","A helmet called a bascinet with a wide chainmail aventail that protects the neck and shoulders of the warrior."
"8b44923c-63db-4cc5-bb59-709da6b51975","Broken shield","The remains of the shield. Good as firewood."
"8b7515e1-21fb-4c18-b3da-86fabb5025bd","Copper","In ancient times\, copper was a very rare metal for making jewellery and weapons. Today it is mainly used for the production of tinware and for the smelting of other metals."
"8b85f082-9af2-45c1-9acd-50a606577b5f","Sir Zavish heater shield","A shield made of wooden planks glued together and covered with thin rawhide. These shields are usually decorated with the coat of arms of a lord\, noble family or city."
"8b96acec-7e33-4320-abde-08978461f149","Saxon plate legs","A leg protection made from tempered sheet metal plates forged into the dorsal edge to better withstand slashing and crushing blows. The armour is not fitted with sabatons\, as its intended wearer is not a horserider and often must move on foot."
"8b9778e4-7dc8-4b21-9c03-490b7c357d3e","Halved pavese","A skillfully painted riding pavese."
"8baa70c0-222a-42dc-a289-035c83a33d5e","Heater shield","A shield made of wooden planks glued together and covered with thin rawhide. These shields are usually decorated with the coat of arms of a lord\, noble family or city."
"8bd23228-d7f0-404a-81bd-20653463b240","Henry's Lion perfume","Increases Charisma by 10 for 10 minutes. However\, if you use it in combination with another perfume\, it decreases Charisma by 7."
"8be134b9-c1fd-436a-93a0-f4323b210a91","Chaperon","A chaperon is originally just a folded hood put on backwards. A simple trick created an elegant and rather eccentric headdress."
"8c21aba6-cc35-4022-807b-22e4bd987e5a","Cuirass with falds","The metal cuirass with folded falds creates excellent protection for the torso and groin of the knight. The falds are also made from slats\, so they can be easily moved and worn on a horse."
"8c4dec01-9ab1-4049-afb0-22617e4aef59","Miners' Underground Map","A map of the Kuttenberg underground\, used by the miners themselves."
"8c541449-a00e-447c-b817-f11abd075f15","Cleric habit","A habit\, or long\, single-coloured outer robe of coarse cloth\, is worn by priests and monks. Besides the shaved tonsure on the head and the bare\, beardless face\, it is a clear mark of a cleric."
"8c650a45-77ef-40cb-abbd-e3ef481f65f7","Rusted plate","Damn it\, who let such a fine piece of armour rust so reprehensibly? It won't do much\, but it'll still protect you from death by stabbing."
"8c7cf9ff-cf06-41fb-a92a-14651c0005b9","Noble's bascinet","A helmet with a klappvisor in a fashionable round pattern. It is much better adapted to the face\, so it is easier to breathe and the knight has a better view to the sides through the folded visors."
"8c84de46-0026-4a6f-bc3a-804fc6284968","Common ladies shoes","A common ladies leather shoes with a round toe\, also known as crocs. They are worn by women and girls from the whole society."
"8c8bb0a0-382f-408e-819d-1661850a82e3","Short tunic","A short linen tunic is worn by rich and poor alike as a base for the rest of the outfit."
"8c9b425c-c8a9-49b1-b828-220b2cb47518","Riding waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"8cba0ee8-0862-4819-ba33-b19e9e67150e","Felt cap","A felt cap with a curved hem\, a tight fit  to the head\, is a popular head cover\, especially among hard-working people."
"8ccaf2e3-7fa5-427a-86b4-3718b1400d45","Decree of Markvart von Aulitz","&lt;paragraph&gt;A letter from King Sigismund of Luxembourg to Captain Markvart\, in which he commissions him to pursue the miscreants from the Italian Court.&lt;/paragraph&gt;"
"8ce50591-6530-4787-96cb-726683dae13e","Painted pavese","A skillfully painted riding pavese."
"8cea8859-e4a5-425c-9614-59d6af57afee","Cellar key","I wonder what this opens? And why was it hidden?"
"8cfad378-f16e-418f-b8a7-2a23ae724932","Lavish warhammer","The war hammer is considered by many to be as noble a weapon as the sword\, since it is used where there is no room for swordplay and hard blows need to be dealt. The war hammer is therefore designed to penetrate armour and crush bones in the heat of battle."
"8d10b609-0c3c-42dd-acec-991e89874bfe","Bohemian cap","A decent round cap with a high hem is a hot novelty in Bohemia and every burgher with a finger on the pulse of the times must have it."
"8d171856-10a9-4588-b8d6-cec21a649b0c","Weak Mintha perfume","Increases Charisma by 1 for 20 minutes. However\, if you use it in combination with another perfume\, it decreases Charisma by 5."
"8d1a44b8-574f-4172-b5b8-820a00ef4742","Ordinary coat","An overcoat of traditional cut from regular fabric\, buttoned at the neck. It is available to villagers and burghers as well."
"8d414fa3-e215-48a0-919b-a8a80605e29e","Saxon brigandine","One of the best folded armours you can get. The individual hardened plates overlap perfectly\, making the brigandine very durable. In addition\, a lower fauld is attached to the vest\, so the armour covers not only the torso\, but also the warrior's groin."
"8d46a6b3-d1b8-48a1-aa92-3d4ae20c69a2","Spiked horseshoe","It doesn't seem magical\, but the spikes on could prove useful when riding on rocky terrain."
"8d591641-5354-464c-b30f-cc2157a9d32a","Tall Cuman cap","A high cuman cap in the shape of a polyhedron made of coarse leather is an unmistakable headgear of the wild Hungarian horsemen."
"8d6964b1-b645-4aa1-adcc-db22646f3722","Cabbage","Cabbage is a common ingredient of meals - and a healthy one at that!"
"8d76f58e-a521-4205-a7e8-9ac077eee5f0","Lockpick","A tool used for picking locks. Just don't get caught doing it."
"8d867250-efd7-4191-a975-c4c427dd0bcd","Life in the Tavern III","A skill book on Drinking and alcoholism. Can be read from level 10 of this skill."
"8d8c079e-066c-4e00-bb56-37c52f6b4442","Milanese brigandine","Composite armour according to an Italian tradition. It is actually a fake plate cuirass sewn into cow leather. Its arched belly disperses blows better than ordinary lamellae. The armour is also fitted with a wide skirt at the bottom\, so that it covers the knight's groin."
"8da1d2ca-a7bb-4d63-891a-969ec8f06f10","Noble cuirass","A masterpiece from the best armoursmith workshops. Well-set metal parts decorated with brass bands\, possibly additionally suitably gilded. The two-piece cuirass is joined by folded plate faulds\, so that the armour perfectly covers the whole body and can still be worn while riding a horse."
"8dacaafc-77ed-43e8-9358-e98b72f49ba9","Work dress","An ordinary dress designed for daily wear in domestic and agricultural work. The apron is a typical accessory of a housewife or a maid."
"8db59cbb-55da-437d-894f-865dd281677d","Hose joined","Long hose are a staple of men's clothing. They are worn by noble lords as well as simple folks. However\, they differ in quality of fabric\, cut or richness of colour. These hose are fashionably joined at the crotch by a separate flap."
"8dc40bbd-aa60-4f56-b49a-58595d79b4d2","Bohemian cap","A decent round cap with a high hem is a hot novelty in Bohemia and every burgher with a finger on the pulse of the times must have it."
"8dd041d8-a2a6-4a89-8683-adaf243fc0d3","Kuttenberg Court Book","One of the copies of the court book from the Kuttenberg Rathaus. It contains a list of municipal laws."
"8dd4862d-8290-4f36-ac8b-c53d42c60f65","Couters","Simple elbow pads. You can suffer all sorts of injuries in combat\, so it's best to protect yourself however you can."
"8dd487d6-de84-450e-9179-d68019395734","Bagel","Jewish pastry with a beautifully soft crumb and a crispy crust."
"8deddb7c-8ba6-42ea-87c8-c0cacf8535ed","Gartered hose","A long hose are a staple of men's clothing\, but garters are worn only by the nobility\, wealthy bourgeoisie or various freedmen. Nothing for the common peasant."
"8df913e6-3f2f-4a83-85a1-25fec51073f5","Noble gloves","Noblemen's gloves made of finely tanned leather keep the hands of the highest class safe and also show their social status by their quality."
"8e0a3341-c746-4f34-8d4b-7ea98ccdfa1e","Painted pavese","A skillfully painted riding pavese."
"8e4c3ce6-3e4a-40ea-bb40-a4cb2c2254a0","Felt hat","Felt hats are generally popular for their durability and ease of shaping."
"8e5179d1-7ffd-49c1-85da-62b801a7396e","Master huntsman's hat","An elegant pointed hat with a wide brim\, decorated hem and badge is worn especially by master hunsmans and they are proud of it."
"8e5cbba2-340d-4ba5-a2f7-e18254fb173b","Embroidered shirt","Extended linen tunic with delicate embroidered trimmed hems."
"8e5db048-68ee-4fd8-9a04-dca3b3b44c16","Noose remnants","Remnants of a rope\, likely a noose."
"8e68672a-e4d0-4c7f-87fe-081d2d9ad5f4","Chaperon with brooch","Elegant and slightly eccentric headdress decorated with a decent brooch."
"8e725bdf-bf78-4866-aa18-1220edbdd5df","Round cap","A simple round cap is popular especially among the bourgeoisie."
"8e837873-db5b-415b-9f98-508a1e74baac","Bohemian cap","A decent round cap with a high hem is a hot novelty in Bohemia and every burgher with a finger on the pulse of the times must have it."
"8e9bbf5f-a334-4859-9e1b-8da270ddb4b5","Cooked roe deer loin","A tasty and not too fatty piece. As with other game\, the best meat comes from younger animals. It is advisable to let it hang out for some time before butchering\, as there is still too much blood in a freshly killed animal\, which makes the meat unnecessarily tough."
"8ea0ebbc-fd34-49f2-a5e9-b1369e220d1c","Drowner's map","Rough sketch of a map of the site by the pond."
"8ebd6028-b2fc-4bde-9f16-265f5d446fcf","Weapon stub","The remains of a weapon. It used to be useful\, now it's useless."
"8ec57fec-ed49-46b3-be45-9ddc0d8429df","Women's hood","A women's hood covers the head\, chest and shoulders. It protects from the cold and unwelcome stares."
"8ec8f99a-57a7-4006-bb61-1f737996a0a9","Gambeson worn","A heavily worn\, patch-covered quilted gambeson. Sadly\, adding more patches to it won't make it any better."
"8ee40993-eb24-4ee3-bbd7-8138bbd510d1","Hair strand relic","These few strands of hair are said to have belonged to Saint Barbara\, who was cruelly punished by her pagan father for accepting faith in Christ. As she fled from him\, she hid in a rock crevice\, which is why today she is the patron saint of all miners. Only a certain shepherd revealed her hiding place to her pursuers\, and the young maiden was captured and cruelly tortured into renouncing her faith. Finally\, after she was whipped and her breasts were cut off\, she was led naked to the execution block where she was beheaded by her own father."
"8ee413b8-903c-4389-a783-f0908bb76937","Travel dress","An ordinary dress intended for daily wear for peasant and poorer bourgeois women. Also ideal for travelling."
"8ee58bb4-d928-4caf-9246-9a4706299543","Lousy gambler's die","A shoddy loaded die. It's quite noticeably unbalanced."
"8ee88581-6dc8-4246-a92f-654ce4b5c63c","Hunting cap","A hat of unmistakable pointed shape with a decorated hem is the pride of every good hunter. Its colourful shades guarantee that no one will mistake you for prey in the woods."
"8eeb5d63-5d50-421e-9a3f-a006a319a5e1","Hemmed hood","If you have a little more money\, it should be apparent. That's the decent thing to do."
"8eee3594-8fe9-4eb0-8971-07bfe8643898","Flushing from the barrel","Good enough for the Prague folk."
"8ef83ab2-eeee-4b9d-840c-1f6aeb389113","Burgher coat","A burgher overcoat made of fine fabric with rich embrodiery and decorated buttons."
"8efaed15-badb-4979-a608-e4157a19a2e8","Woodsman's Journal II","A skill book on Survival in the wilderness. Can be read from level 5 of this skill."
"8f0a3404-518c-42ca-bbd0-d702e1b5e401","Women's straw hat","When working hard in the fields\, men and women protect themselves from the sun by wearing straw or wicker hats."
"8f1ba3e0-aece-4a2b-be7e-bbc80374f9c7","Ornate waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"8f382638-29f3-458d-bc5c-265901364f97","Spearman Training III","A skill book on Polearm combat. Can be read from level 10 of this skill."
"8f4968a8-ce4b-4ece-9211-988fd47857b3","Hanged man's key","A key found on a hanged man above the pond near Horschan."
"8f654b16-cf8c-457d-a88e-0b88aa8d823c","Records chest key","The key to the chest in the secret mint where Vavak keeps his records."
"8f866797-6137-4cc8-a565-f17e0f0d4cfe","Frilled dress","A frilly\, tight-fitting dress with a raised skirt tip coquettishly revealing the petticoat are coming into fashion especially in cities."
"8f867e5d-4044-4775-af05-1bd097cd2667","Noble gloves","Noblemen's gloves made of finely tanned leather keep the hands of the highest class safe and also show their social status by their quality."
"8f882709-5192-4c95-bf1f-d44fb8ffd214","Blue crayfish","A blue-green crayfish\, you don't see that every day."
"8f9e6cd4-679a-421a-9dfb-82bda185cda1","Embroidered heater coat","A coat with embroidered hem and forearm is fastened up to the neck with decorated buttons. It is decorated with the symbol of Kuttenberg."
"8fb49e8a-9c17-452d-bd86-418f6b8c0daf","Women's hood","A women's hood covers the head\, chest and shoulders. It protects from the cold and unwelcome stares."
"8fd5ee32-1d34-420e-a485-36bdaf57d0c4","Noblewoman's cotehardie","A light outer jacket\, popular among wealthy burghers and noblewomen. It is commonly adorned with pendants\, decorative buttons and embroidery. Long\, flared sleeves are also in vogue."
"8fda905c-f217-4405-82c8-21b2c3391ae9","Simple brigandine","Folded armour made up of a number of forged plates hammered side by side under a leather vest of good cowhide. A well-made brigandine has the individual plates folded so that they overlap slightly. Compared to a plate cuirass\, it is a little cheaper to make\, but still a very expensive part of a warrior's armour."
"8fdb519f-51a4-4531-a20e-732065dd1ede","Smoked trout","Smoked trout is not as tasty as freshly baked\, but it definitely lasts longer and is still better than dried."
"8fdc225b-e016-4698-b44b-feeaad509688","Broken shield","The remains of the shield. Good as firewood."
"8fe4bb2e-e1f3-4055-ab13-58c5f40ab8f9","Innkeeper tunic","A linen tunic is an essential part of any outfit. The innkeepers also wear a working linen apron around their waists."
"8fe7dc99-4ff6-4baf-84c4-44e931fa8a6d","Mail hood with a coat of arms","A quilted hood with a collar and wide mail hood."
"90018ae3-4fe3-4121-bc63-9cb8e1883ebc","Ladies shoes","Women's embellished leather shoes with a sharp toe. They are worn mainly by bourgeois and noblewomen."
"900f0f15-39e0-4df7-a7f5-05d1b7ea27f2","Decorated headpiece","Ornate headpieces are worn by young unmarried girls on their uncovered hair\, by married women under the veil."
"9019a96a-d751-4a2f-b7d2-d9d397f54b71","Knight shield","A battle shield made of wooden planks joined glued together and covered with raw cowhide. Usually its outer side is decorated with the coat of arms of the lord or other symbol by which the warriors can recognize each other in the heat of battle."
"9023c10e-025c-4580-9b08-b0919e9f7346","Pear sword pommel","The end of the hilt of the sword. It is struck against an iron tang\, which is then hammered and the pommel is thus fixed. It serves mainly to balance the whole weapon and as a counterweight to the long blade. In swordfighting\, it prevents the weapon from slipping out of the hand\, but it can also be used to grip and extend the hilt of the sword. Some swordfighting techniques use the pommel to deliver crushing blows to the opponent's face."
"9023e808-a974-48b8-b66d-03f6ba6c21b3","Broken shield","The remains of the shield. Good as firewood."
"902d20eb-6456-4abe-9b8b-8058e185f230","Burgundian hat","A tall\, cylindrical hat\, also called a burgundian hat. The hem is decorated with a bird feather."
"9032d5a3-d215-4004-89a9-bde859d7740d","Coat of arms surcoat","An overcoat of traditional cut\, designed especially for the subjects and the army\, is decorated with Kuttenberg symbols."
"9040190f-884b-4a42-bc34-cd68564a0af9","Fastened waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"904cb53e-3a8d-42fc-9624-a4084399d586","Hemmed waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"9071b358-2ee8-4a1a-96c0-33ace2cf41e2","Silesian brigandine sleeves","Arm and forearm guards composed of leather parts with hardened lamellae and plate couters and pauldrons."
"907a2cd5-2730-424e-bf11-ef1f2db8f7e1","Horseradish","Horseradish with a flavour so sharp\, it could cut your tongue."
"9093ac5b-ced2-4e17-99aa-f1342572ed78","Short tunic","A short linen tunic is worn by rich and poor alike as a base for the rest of the outfit."
"90a65d86-bd06-4542-b687-f4300f60cfd4","Lavish caftan","A caftan is a long men's overcoat with long sleeves. It is a traditional part of men's clothing in many eastern cultures. This one has rich oriental decoration."
"90ae33aa-e93b-44a2-9ebf-adba8f2a0e99","Weapon stub","The remains of a weapon. It used to be useful\, now it's useless."
"90bc395d-39ee-460a-a658-f434ed2df760","Hare's Heart","It might look awful\, but offal and entrails are all healthy\, the heart most of all. You can fry or boil them or add them to soups. The main thing is to use everything and not waste any of the carcass."
"90bd14a2-f6a1-4853-8451-e3fb90bb7888","Noble brigandine legs","A full leg protection of a newer type formed by the combination of lamerall and plate armour. While the thighs are protected by folded slats\, the warrior's shins are encircled by well-forged metal plates."
"91056111-bb80-4db3-b63a-a3971129e53b","Hose joined","Long hose are a staple of men's clothing. They are worn by noble lords as well as simple folks. However\, they differ in quality of fabric\, cut or richness of colour. These hose are fashionably joined at the crotch by a separate flap."
"910d7740-736b-414a-9876-c066bfff35c5","Burgher's shoes","Low bugher shoes with buckle and decorative clip\, ideal for a short walk or into higher society."
"91147117-cdbc-4f7d-b216-5584ca4ac009","Gemstone silver ring","Such a precious ring is intended for noble lords and prelates. A poor man should be careful not to hang for selling it."
"91242efc-c004-438b-a083-9a2b1db9153e","Strange little verse II","A strange verse\, probably referring to a certain place in Kuttenberg."
"9125bc0c-a152-49fe-aaf5-f16869c2b820","Milanese cuirass","An excellent piece from the Italian armoursmiths. Thanks to the perfect tempering and fine surface cannulation\, the sheet metal used can be much lighter and yet just as durable. The cuirass is composed of two parts that fit together perfectly to form an impenetrable shell on the knight's body."
"91376e3d-05b4-4d1a-aaad-fa2f59443c35","Leather apron","A short linen tunic joined with a leather apron for harder work in the workshop."
"913dd9b5-1596-413e-a1c6-0021929e16d0","Punches\, Kicks and a Few Slaps I","A skill book on Unarmed combat."
"915216ab-26d1-44c2-9d97-a06db6c20b5a","Simple waffenrock","The Waffenrock is a loose outer garment\, usually linen\, worn over armour. It carried the colours of the lord\, town or ruler the wearer bore allegiance to\, and as such was the precursor of the military uniform. It also protects its wearers armour from dust and harsh sun."
"915244fe-306e-4d6f-944d-3c459efff196","Thigh bone","A human thigh bone\, or femur in latin."
"9164ba4d-cccb-4889-b4f6-a73e924a9bcc","Leather apron","A short linen tunic joined with a leather apron for harder work in the workshop."
"916a6a5e-a1c1-4db7-b573-909c139a1b52","Hourglass gauntlets","The most commonly used type of iron gloves whose name refers to their typical hourglass-like shape. It protects not only the hand\, but also part of the forearm of the fighter."
"916e6f56-c606-4d70-892e-e4558d09e7ff","Lavish caftan","A caftan is a long men's overcoat with long sleeves. It is a traditional part of men's clothing in many eastern cultures. This one has rich oriental decoration."
"9173874c-7494-42ee-8965-a0d12d673945","Walnuts","Eating walnuts helps keep your nerves strong and your mind sharp. It's no coincidence their kernels look like that thing you carry around in your head."
"917c2ca3-dc44-46da-b35b-fb1afa66993b","Knight shield","A battle shield made of wooden planks joined glued together and covered with raw cowhide. Usually its outer side is decorated with the coat of arms of the lord or other symbol by which the warriors can recognize each other in the heat of battle."
"91899c3f-36b5-44c2-a229-7f0dca4de277","Tin pitcher","Drinks served from pewter dishes taste a little strange\, but the pitcher sparkles and that's all that matters!"
"919c26be-59eb-45e5-ba63-9938e9bc7719","Copper ewer","A copper ewer reserved for noble guests and special occassions."
