id,name,params,description
"ede2a6b3-7475-4596-ab05-2362655ee2b8","posledniPomazani_boostedBohuta","strength+10\,agility+10\,vitality+10\,fencing+10\,defense+10\,weapon_sword+10\,heavy_weapons+10\,weapon_large+10\,weapon_unarmed+10\,marksmanship+20\,hlh*0.33",
"ee15a8e3-85f0-4d59-bb7b-27f882960b3d","HC perk Consumption","srg*0.85",
"eeddf516-3f10-4988-8b97-5ee130f47163","quest_mapaKPokladu_banditCourage","courage=25",
"f053ee01-aade-4a13-a776-597c97d34bab","zranenyLovci_wolfHealthLossBoost","hlh*1.6\,slh*1.6",
"f16d86e9-230d-4f75-b2ce-cfc6765e9608","quest_utokNebakov_half_movement","rms*0.65",
"f18772f9-99fc-550d-9725-4fddd8574068","quest_bohutovaVlozka_startQuestDrinkingInPub","fpd+0.2",
"f18dbed4-0e86-427d-9ba1-a5a4331d8872","autotest_min_persuade","prs=0",
"f29ee947-a131-4597-8ed7-6f06aca0a4a2","miraculous_cure","health+100/t",
"f2c8fc57-43a4-4593-acb7-0bbbbe4854d6","crime_interrupt_looking","nrb+0.3",
"f2d371a0-feab-4f9e-b0d2-43a331b41520","prepadeni_customBleedingSpeed","ibi*2",
"f32f52ad-64a8-4a77-a118-707f7c86a7cc","item_torch","vision+5\,vib+3.5",
"f446ed8b-e69b-4616-8b43-1678093ea493","test_reg","srg+5",
"f46120bf-b45f-4ec5-95c6-03d526cb40bf","unconsciousness_protection_nonpersistent","upr=1",
"f4909c8f-d3ff-4886-aa6f-f3eca996fc1c","horse_moraleDebuff_onMountByPlayer","mor-0.00",
"f4d0347e-40b1-4a21-8c1f-d422aaceea32","zachranaPtacka_malesovAlarmNervousness","nrv+1000",
"f59911d3-52de-4e36-961d-27794857c426","autotest_min_dominate","dmt=0",
"f6c604fd-66fb-47db-9e9e-1506d5a8e414","roe_deer_easyKill_permanent","hlh=50\,slh=100\, ble*6",
"f6d618ff-6361-4a20-b7d4-ea8e55f35321","svatba_tournamentBuffForPlayer","ade*0.5\,slh*1.7",
"f8180af4-ce59-41c2-b038-e4d72b68366f","vip_knockoutprot_remove","kopr=0",
"f8558fe2-f4cd-4899-932b-82e0e15fa964","bow_self_harm_attack","sha=5",
"f8d60fe4-e2c1-420a-946a-213e1cd09264","unconscious","vision=0\,hearing=0\,srg=0\,coc=0",
"f8d60fe4-e2c1-420a-946a-213e1cd09265","unconscious_nonpersistend","vision=0\,hearing=0\,srg=0\,coc=0",
"f964e339-a3d5-4e50-83c5-1d74a6e0ea41","test_str","strength*1.5",
"f97fd5a3-edec-490f-b94b-46ec0f1a32b2","healthEatSleep","dig*0\,exh*0\,jrs*0\,health+100/s",
"f99b83d8-0fda-4869-8060-40ddb6a98989","zachranaPtacka_boostedVavak","hlh=0\,slh=0",
"fa71d1ee-10de-4835-8d77-688558d4d033","quest_sedmStatecnych2_drinkingSecondPhaseDrunk_nonpersistent","fpd+0.6",
"fb737451-20e9-4338-a8d3-5121b50804a8","weak_guy_nonpersistent","hlh*5",
"fb737451-20e9-4338-a8d3-5121b50804b7","very_weak_guy_nonpersistent","hlh*500",
"fbda778d-108a-9fe8-9cdf-322c1124358e","quest_zikmunduvTabor_drunkHard","fpd=0.6",
"fc781bef-900d-40d8-9d8d-edb58abc930c","alchoholDigestionBoost","adm=2000",
"fdb86906-e4c2-4ef4-b0b9-ce64470fe13a","quest_kocovnickaCest_moraleHitExtreme","mor-1",
"fdb86907-1899-4868-a0f0-e7a76050f9eb","quest_kocovnickaCest_movementSpeed_debuff","agility*0.35\,vitality*0.35",
"fdb86908-efb7-4e8e-a378-47f9362b18df","quest_kocovnickaCest_fightingCapabilities_debuff","strength*0.7\,agility*0.7\,vitality*0.7\,fencing*0.7\,defense*0.7\,weapon_sword*0.7\,heavy_weapons*0.7\,weapon_large*0.7\,weapon_unarmed*0.7\,marksmanship*0.7",
"fdba522c-558a-8ed7-2acf-259a6873279d","quest_zikmunduvTabor_drunkLight","fpd=0.4",
"fe9ca784-46f1-4bb4-9efc-1abe7e96a99a","fistfights_fightInvisibility","ors=-1",
"feb6ee6a-781b-4367-976d-3a21ba56fc9a","near_death_experience","hlh=1000\,slh=1000",
"feedbeef-dead-babe-f00d-be9dad6abed9","player_horse_stamina_modifier",,
"ff92671b-2a82-4def-8d59-51627e0ecfc7","Drunkenness",,"&lt;p&gt;Drinking alcohol induces drunkenness and it depends on the amount whether it helps or hurts you. Drunkenness has two phases.&lt;/p&gt;&lt;p&gt;&lt;strong&gt;Positive phase&lt;/strong&gt;&lt;br&gt;The ongoing positive phase of drunkenness gradually increases your Speech\, Strength\, Agility\, and Charisma up to a maximum of +4.&lt;/p&gt;&lt;p&gt;&lt;strong&gt;Negative phase&lt;/strong&gt;&lt;br&gt;If the drunkenness moves into the negative phase of drunkenness\, it begins to gradually reduce your Strength\, Agility\, Vitality\, Speech\, Charisma\, and Scholarship to a maximum of -2. In addition\, you will become dizzy and you will have trouble seeing. If you've had too much alcohol\, you could pass out.&lt;br&gt;The length of the positive and negative phases of drunkenness is determined by your &lt;strong&gt;Drinking skill&lt;/strong&gt;. The higher it is\, the longer the positive phase lasts and the negative phase is shorter. The drunkenness starts to decrease when all the alcohol is absorbed.&lt;/p&gt;&lt;p&gt;If you drink frequently\, you can develop an addiction that is hard to break.&lt;/p&gt;"
"ffc20521-134d-4811-8bc5-e932b74b7075","constant_speed","Walk=1\,rms=1",
"ffc20521-134d-4811-8bc5-e932b74b7076","barbora_mercy_morale_debuff","mor-0.1",
"ffc20521-134d-4811-8bc5-e932b74b7077","barbora_flee_morale_debuff","mor-0.1",
"ffc20521-134d-4811-8bc5-e932b74b7078","dog_stealth","vib=0.0",
"ffc20522-134d-4811-8bc5-e933b74b7081","npc_drunkenness","dru+1\,vision-1\,thievery-2",
"ffda724a-762e-4de6-9cac-209c6084512b","slow_attack_rate","cag=0.5",
"ffda734a-763e-4de6-9cac-309c6084513b","training_experience_debuff","xpm=0.2",
"03845da1-2125-45dd-a315-cf7dba569e54","Strong Dollmaker Potion Effect","alp+1\,LimitRun\,weapon_sword-4\,marksmanship-4\,heavy_weapons-4\,weapon_large-4\,weapon_unarmed-4\,poi=1\,health-30/t","You cannot run and all your weapon skills are decreased by 4. You are also gradually losing 30 Health points."
"0514be45-7ace-4c34-9d12-cd3d8c83bae4","Bane Poison Effect","alp+1\,poi=1\,LimitRun\,health-110/t","You are gradually losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"085e7b12-8b53-462a-83c0-ccb34217af0f","Strong Fox Effect","alp+1\,speech+5\,rdq>1","Increases Speech by 5 and increases your reading speed."
"0e94d82b-50ec-4d25-8ea5-438478ec5e31","Henry's Cockerel Potion Effect","alp+1\,exh*0.5","Energy decreases 50% slower."
"122c0e62-747e-4bb3-9650-1a14d0420b08","Weak Buck's Blood Effect","alp+1\,mst*1.15","Increases Stamina by 15%."
"15387b1a-7f7e-4462-8ce6-ea652f0e182e","Weak Lullaby Potion Effect","exhaust-100/s\,vision*0.75\,hearing*0.75","Decreases Energy to 0."
"15bfe81a-1c4e-41ce-91da-fa345129cc92","Artemisia Potion Effect","alp+1\,strength+4\,","Increases Strength by 4."
"19b9bd34-f153-4e2b-a56c-207a2a2f9f3a","Henry's Artemisia Potion Effect","alp+1\,strength+6\,wac*0.65\,sls*0.65","Increases Strength by 6 and both attack and defence cost 30% less Stamina."
"1f398bd2-05ea-4a56-b883-9ac3ba3ad01a","Weak Fox Effect","alp+1\,speech+3","Increases Speech by 3."
"1ff0e4a0-c09c-40be-b31e-fcb98b8ae0df","Henry's Aesop Potion Effect","alp+1\,horse_riding+7\,houndmaster+7;ors=-1","Increases Horsemanship and Houndmaster by 7 and decreases animal attentiveness. Dogs don't notice you."
"24c8edfc-a310-4f98-8adc-37de87514c38","Henry's Saviour Schnapps Effect","alp+1\,strength+3\,vitality+3\,agility+3\,health+30","Increases Strength\, Agility and Vitality by 3."
"25bdbc39-c19a-4a11-8c0f-6e16c432846f","Weak Dollmaker Potion Effect","LimitRun\,fencing-2\,weapon_sword-2\,heavy_weapons-2\,marksmanship-2\,weapon_large-2\,weapon_unarmed-2\,","You cannot run and your weapon skills are decreased by 2."
"2608543a-bb2f-41f0-b6a3-8140c9e6ac0e","Buck's Blood Effect","alp+1\,mst*1.3","Increases Stamina by 30%."
"27c2fd6a-9b87-4d1f-b434-44f5ec3fa426","Weak Aqua Vitalis Effect","alp+1\,hlh*0.85\,slh*0.85\,fdm-0.15","You lose 15% less Health."
"27e0c970-cf34-428a-91ff-35c1da071665","Strong Cockerel Potion Effect","alp+1\,exh*0.8","Energy decreases 20% slower."
"2f76aa98-165f-4105-be87-61b630fe70b8","Henry's Painkiller Brew Effect","alp+1\,ies=1\,rst%1.75","Suppresses the effects of injury and your maximum Stamina decreases with health 75% less."
"3010a853-a9bb-4a0c-8d85-8b510e1b2ea6","Embrocation Effect","alp+1\,agility+4\, StaminaSprint*0.9","Increases Agility by 4 and sprinting costs 10% less Stamina."
"336b5fe9-ec7f-442f-a9d1-b8bb2a6d3fa1","Weak Painkiller Brew Effect","alp+1\,ies=1\,rst%1.15","Suppresses the effects of injury and your maximum Stamina decreases with Health 15% less."
"34adf873-92b4-4166-b85b-a0fcaacb760c","Henry's Chamomile Brew Effect","alp+1\,shr*5\,ser*3","Sleeping heals you five times faster and increases Energy three times faster."
"35effd0b-b401-43c6-8195-b502d67ebe63","Strong Dollmaker Potion Effect","alp+1\,LimitRun\,fencing-4\,weapon_sword-4\,marksmanship-4\,heavy_weapons-4\,weapon_large-4\,weapon_unarmed-4\,poi=1\,health-30/t","You cannot run and all your weapon skills are decreased by 4. You are also gradually losing 30 Health points."
"3a323f98-5d10-421f-accc-553a1b759100","Strong Hair o' the Dog Potion Effect","alp+1\,apa+1\,hod=0","Eliminates drunkenness and hangover."
"3a818f56-ff68-4aa4-bfc0-6437c3e73703","Strong Bane Poison Effect","alp+1\,poi=1\,LimitRun\,health-110/t","You are quickly losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"40b35ed9-a09a-47c2-b163-a4019340a52a","Henry's Dollmaker Potion Effect","alp+1\,LimitRun\,fencing-5\,weapon_sword-5\,marksmanship-5\,heavy_weapons-5\,weapon_large-5\,weapon_unarmed-5\,poi=1\,health-50/t","You cannot run and your weapon skills are decreased by 5. You are also gradually losing 50 Health points."
"43292c72-7261-44e3-be02-6e0ef355dd6c","Dollmaker Potion Effect","alp+1\,LimitRun\,fencing-3\,weapon_sword-3\,marksmanship-3\,heavy_weapons-3\,weapon_large-3\,weapon_unarmed-3\,poi=1\,health-20/t","You cannot run and your weapon skills are decreased by 3. You are also gradually losing 20 Health points."
"436e58bd-a715-4009-b305-a4c25f4e6759","Nighthawk Effect","alp+1\,vision*1.5\,owl+1\,exh*0.75","You can see better in the dark and Energy decreases 25% slower."
"45275677-0808-4d4a-bcad-e78aa77ae612","Henry's Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.5\,mst*0.5","Decreases Energy to 0. Maximum Stamina and its regeneration is decreased by 50%."
"58138b68-0c86-4d5e-8823-417106d08d3c","Weak Bane poison Effect","poi=1\,LimitRun\,health-110/t","You are slowly losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"59ead0ed-6514-4b45-8a57-d3a95b75d7ba","Strong Bowman's Brew Effect","alp+1\,marksmanship+5\,ard*0.5","Increases Marksmanship by 5 and decreases Stamina loss when aiming by 50%."
"6026810f-22fe-49e5-8811-b233722f44b2","Strong Artemisia Potion Effect","alp+1\,strength+4\,wac*0.85\,sls*0.85","Increases Strength by 4 and both attack and defence cost 15% less Stamina."
"612f0945-9933-47f0-9083-2db00be0e830","potion_savegame",,
"6451a511-4c57-4aff-9e81-c7d9cd02fd2d","Henry's Bane Poison Effect","alp+1\,poi=1\,LimitRun\,health-110/t","You are very quickly losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"689753d8-56a1-4012-822d-3d169d9504da","Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.9\,mst*0.9","Decreases Energy to 0. Maximum Stamina and its regeneration are decreased by 10%."
"69c7ab9c-18e3-4919-8154-54fec286f03f","Digestive Potion Effect","alp+1\,hunger-20\,vitality+1","Decreases Nourishment by 20\, cures food poisoning and increases Vitality by 1."
"6aa19cd2-5426-46b2-a5c4-f6124eb512f8","Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.9\,mst*0.9","Decreases Energy to 0. Maximum Stamina and its regeneration are decreased by 10%."
"71afe0a0-fa45-42f1-a07d-acd3d02bfc0f","Henry's Bowman's Brew Effect","alp+1\,marksmanship+8\,ard=0","Increases Marksmanship by 8 and stops Stamina loss when aiming."
"736fcb09-5554-4e6b-b3e0-f9bc6cc4fd0a","Weak Bowman's Brew Effect","alp+1\,marksmanship+3","Increases Marksmanship by 3."
"743b8ca4-6538-4c00-9903-29ab2050c8e8","Bane Poison Effect","alp+1\,poi=1\,LimitRun\,health-110/t","You are gradually losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"78c21c77-dc76-4464-ac62-a37ececa1974","Strong Buck's Blood Effect","alp+1\,mst*1.3\,srg*1.15","Increases Stamina by 30% and Stamina regeneration by 15%."
"79285ce3-21f3-4aa6-a824-68c42c37732a","Strong Bane Poison Effect","alp+1\,poi=1\,LimitRun\,health-110/t","You are quickly losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"7a94771c-98bd-445f-bf48-ee24bf235c95","Henry's Dollmaker Potion Effect","alp+1\,LimitRun\,fencing-5\,weapon_sword-5\,marksmanship-5\,heavy_weapons-5\,weapon_large-5\,weapon_unarmed-5\,poi=1\,health-50/t","You cannot run and your weapon skills are decreased by 5. You are also gradually losing 50 Health points."
"7b37ac9b-840f-40d2-8397-b62313d2239e","potion_insomia_2","alp+1\,exhaust-20",
"7f16793c-4d42-4d63-a912-d93d51b92289","Henry's Nighthawk Potion Effect","alp+1\,vision*1.5\,owl+1\,exh=0.0","You can see better in the dark and not lose Energy at all."
"7f89c355-d3c6-4f61-9774-3a3898372ab7","Henry's Aqua Vitalis Effect","alp+1\,hlh*0.4\,slh*0.4\,ibi*1.6\,fdm-0.6","You lose 60% less Health and and slows bleeding by 60%."
"81886e93-8aba-4480-aa3b-d2c0a86447d7","Weak Digestive Potion Effect","hunger-20\,","The ingredients in this potion reduce nourishment by 20 and cure food poisoning."
"81e733a3-4bfd-4573-a895-6d8613e444d5","Fox Effect","alp+1\,speech+3\,rdq>1","Increases Speech by 3 and increases your reading speed."
"8503216a-a34c-49f0-aefa-54d4502046f9","Weak Marigold Decoction Effect","alp+1\,health+15/t\,hod*0.75","Gradually heals 15 Health points and hangover goes away 50% faster."
"88b0cf2b-516e-4d73-adba-c67517d278c3","Strong Digestive Potion Effect","alp+1\,hunger-20\,pim=1\, vitality+2","Decreases Nourishment by 20\, cures all poisoning and increases Vitality by 2."
"8cc1d023-1c9d-43bc-8662-144499904a6e","Strong Aesop Potion Effect","alp+1\,horse_riding+5\,houndmaster+5;ors=-1","Increases Horsemanship and Houndmaster by 5 and decreases animal attentiveness. Dogs don't notice you."
"9186f153-b18e-4e04-8b39-411268d24476","Strong Saviour Schnapps Effect","alp+1\,strength+2\,vitality+2\,agility+2\,health+20","Increases Strength\, Agility and Vitality by 2."
"940b16f1-d2ef-4874-a915-8122a7d4392a","Weak Artemisia Potion Effect","alp+1\,strength+2","Increases Strength by 2."
"96083a8f-cdb5-42ec-9bb1-3caf40386ea2","Marigold Decoction Effect","alp+1\,health+25/t\,hod*0.5","Gradually heals 25 Health points and hangover goes away 100% faster."
"ad53097a-b18d-4b05-9a4d-4d14176b2740","Aesop Potion Effect","alp+1\,horse_riding+3\,houndmaster+3;ors*0.5","Increases Horsemanship and Houndmaster by 3 and decreases animal attentiveness."
"adcc7caf-447f-4450-83cb-77ce46f0b056","Quickfinger Potion Effect","alp+1\,thievery+4\,craftsmanship+4","Craftmanship and Thievery are increased by 4."
"b1075629-edcd-4be0-bbbc-28c63a7f61be","Henry's Embrocation Effect","alp+1\,agility+6\, StaminaSprint*0.7","Increases Agility by 6 and sprinting costs 30% less Stamina."
"b1697366-d4cf-4133-9736-97c3f512f9e6","Dollmaker Potion Effect","alp+1\,LimitRun\,fencing-3\,weapon_sword-3\,marksmanship-3\,heavy_weapons-3\,weapon_large-3\,weapon_unarmed-3\,poi=1\,health-20/t","You cannot run and your weapon skills are decreased by 3. You are also gradually losing 20 Health points."
"b56d79e6-156c-4803-8d91-73a82f01926e","Weak Bane poison Effect","poi=1\,LimitRun\,health-110/t","You are slowly losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"b6bd097c-f092-469d-984a-e673f4cdd03c","Henry's Marigold Decoction Effect","alp+1\,health+60/t\,hod=0","Gradually heals 60 Health points and cures hangover."
"bb7bfaed-fad9-4f27-a9be-731c3b141285","Strong Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.7\,mst*0.7","Decreases Energy to 0. Maximum Stamina and its regeneration are decreased by 30%."
"bec61738-f8ed-4429-b9ae-482f5512e442","Chamomile Brew Effect","alp+1\,shr*3","Sleeping heals you three times faster."
"c0662fdb-9bd1-44ce-9a89-a6e83ec8063a","Strong Aqua Vitalis Effect","alp+1\,hlh*0.7\,slh*0.7\,ibi*1.3\,fdm-0.3","You lose 30% less Health and slows bleeding by 30%."
"c14174d4-a381-4129-a935-62bb031901d3","Henry's Quickfinger Potion Effect","alp+1\,thievery+8\,craftsmanship+8","Craftmanship and Thievery are increased by 8."
"ceb70cbf-9c4e-491a-8d75-7e8ab874db54","Weak Embrocation Effect","alp+1\,agility+2","Increases Agility by 2."
"cf87b636-408a-403e-b0ac-87eb323aabd4","Henry's Hair o' the Dog Effect","alp+1\,hod=0\,ald=0\, apa+1","Eliminates drunkenness and hangover and temporarily reduces effects of alcoholism."
"cf9b4526-29f1-40ce-b95d-0299974e39ba","Saviour Schnapps Effect","alp+1\,strength+1\,vitality+1\,agility+1\,health+10","Increases Strength\, Agility and Vitality by 1."
"d6079f34-4b7e-4afd-afe1-eee36f4674c6","Strong Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.7\,mst*0.7","Decreases Energy to 0. Maximum Stamina and its regeneration are decreased by 30%."
"d97eea3c-162b-4537-a156-8d984b3a90a1","Strong Embrocation Effect","alp+1\,agility+4\, StaminaSprint*0.8","Increases Agility by 4 and sprinting costs 20% less Stamina."
"dab8a783-c391-4925-860b-8162eb2f2642","Strong Painkiller Brew Effect","alp+1\,ies=1\,rst%1.5","Suppresses the effects of injury and your maximum Stamina decreases with Health 50% less."
"db397470-27c5-4a3a-9717-1b3b5f42377a","Weak Dollmaker Potion Effect","LimitRun\,fencing-2\,weapon_sword-2\,heavy_weapons-2\,marksmanship-2\,weapon_shield-2\,weapon_large-2\,weapon_unarmed-2\,","You cannot run and your weapon skills are decreased by 2."
"dd2612e4-0e4a-4092-867b-8728f45dcfc5","Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.9\,mst*0.9","Decreases Energy to 0. Maximum Stamina and its regeneration are decreased by 10%."
"dff536bc-9472-4754-9851-8656b5b18247","Weak Chamomile Brew Effect","alp+1\,shr*2","Sleeping heals you two times faster."
"e223597e-8005-4464-8948-9b30b3ef293e","Strong Marigold Decoction Effect","alp+1\,health+40/t\,hod=0","Gradually heals 40 Health points and cures hangover."
"e300b5f3-9d1f-4dfd-8285-c872bb3ed85b","Strong Chamomile Brew Effect","alp+1\,shr*4\,ser*2","Sleeping heals you four times faster and increases Energy two times faster."
"e3a88c22-4058-4bf2-9000-043fff49f332","potion_insomia","alp+1\,exhaust-10",
"e3dfbf21-e1c1-43db-9270-078c0c2b3611","Strong Quickfinger Potion Effect","alp+1\,thievery+6\,craftsmanship+6","Craftmanship and Thievery are increased by 6."
"e8b7b563-f15b-487f-aa28-35b790ad98e4","Henry's Digestive Potion Effect","alp+1\,hunger-30\,pim=1\, vitality+3","Decreases Nourishment by 30\, cures all poisoning and increases Vitality by 3."
"ea76c3af-bfb1-4e89-9157-d82f028b8572","Henry's Fox Effect","alp+1\,speech+7\,rdq>1\,xpm*1.5","Increases Speech by 7\, increases reading speed and increases the amount of experience gained by 50%."
"eacbd986-ad07-4698-bf81-59df608b56a1","Weak Quickfinger Potion Effect","alp+1\,thievery+2\,craftsmanship+2","Craftmanship and Thievery are increased by 2."
"eaf0b14c-e2a4-4ace-bb89-e33ea2dedcd6","Aqua Vitalis Effect","alp+1\,hlh*0.85\,slh*0.85\,ibi*1.15\,fdm-0.15","You lose 15% less Health and slows bleeding by 10%."
"ebd30789-f788-493d-8bf3-ed830446e7aa","Bowman's Brew Effect","alp+1\,marksmanship+3\,ard*0.8","Increases Marksmanship by 3 and decreases Stamina loss when aiming by 20%."
"ed10dd29-b177-4d04-a330-3cbe76fe04b2","Henry's Bane Poison Effect","alp+1\,poi=1\,LimitRun\,health-110/t","You are very quickly losing 110 Health points. You can't run either. If you don't do something about it\, you will die."
"efd07a19-ef79-4454-bbb3-a2a09af1ce0f","Henry's Buck's Blood Effect","alp+1\,mst*1.6\,srg*1.3","Increases Stamina by 60% and Stamina regeneration by 30%."
"f08512d7-03f5-4312-b3a2-5e8574fc6188","Painkiller Brew Effect","alp+1\,ies=1\,rst%1.3","Suppresses the effects of injury and your maximum Stamina decreases with Health 30% less."
"f13d37c1-5524-4822-9515-48e1ccb0dde4","Weak Lullaby Potion Effect","exhaust-100/s\,vision*0.75\,hearing*0.75","Decreases Energy to 0."
"f23dda25-6450-49c8-86f3-fc7bc1236199","Weak Aesop Potion Effect","alp+1\,horse_riding+3\,houndmaster+3;ors*0.8","Increases Horsemanship and Houndmaster by 3 and decreases animal attentiveness."
"f4b3ffd4-8a48-41af-bbae-1f7d50121ab4","Henry's Lullaby Potion Effect","alp+1\,exhaust-100/s\,vision*0.75\,hearing*0.75\,srg*0.5\,mst*0.5","Decreases Energy to 0. Maximum Stamina and its regeneration is decreased by 50%."
"f5e6a217-25b5-4b95-88d4-abc7d15a2203","Hair o' the Dog Effect","alp+1\,apa+0.08\,hod=0\,","Decreases drunkenness or removes hangover."
"fa2ad41e-5701-4fe7-8630-5cee49eb304f","Weak Nighthawk Potion Effect","alp+1\,vision*1.5\,owl+1","You can see better in the dark."
"fca19318-7d59-4645-bb7d-01fa9e6c925f","Weak Hair o' the Dog Effect","alp+1\,apa+0.05\,","Decreases drunkenness."
"fe0d144f-2fe0-4cda-bbb1-61e593ece413","Strong Nighthawk Potion Effect","alp+1\,vision*1.5\,owl+1\,exh*0.5","You can see better in the dark and Energy decreases 50% slower."
"0a886758-b222-42f1-a5c5-c5f3d840e913","heavy_weapon_combo_finished_dummy",,
"26524ef2-ef50-4bc5-a149-262880922b82","sword_combo_finished_dummy",,
"3e9b2099-d1e5-493d-8fe4-8de9ea9e9e8a","Bleeding","ibi*2","You are bleeding. Unless you treat your wounds with a bandage\, you will slowly lose health and die\, but since you have the Thickblooded perk\, it will be slower. The bleeding will not stop on its own though."
"993dba95-0683-4cf1-9c57-48edefaa382f","clean_cut_debuff","agility-5",
"ae48b141-6946-4714-9818-a253f81e792d","heavy_bleeding","ibi*0.75",
"bf861d60-b892-42a3-9c3b-d3787362f88b","Arm of Beowulf","wac*1.2\,wat*0.8\,asp-0.3","Using a longsword with just one hand is difficult even for a strongman like yourself. Attacks are therefore 30&amp;nbsp;% slower\, 20&amp;nbsp;% weaker and will cost you 20&amp;nbsp;% more Stamina"
"c2d02711-353a-4f9f-918f-bc17faf515b2","only_antidote",,
"46769b14-d592-4a7c-a6bc-811e3366affa","Renegade Brand","strength*0.8\,vitality*0.8\,agility*0.8","You just got out of jail\, but having the Renegade Brand means the penalties to your stats are 20% lower.&lt;br/&gt;&amp;nbsp;&lt;br/&gt;Strength -20%&lt;br/&gt;Agility -20%&lt;br/&gt;Vitality -20%"
"bd0dcc02-f7ed-4ebf-bdf0-b2bd7358aac2","test_profiling_slow_death","health-100/t",
"a218b534-b2a5-11ed-afa1-0242ac120002","cheat_invisibility","con=-100\,evi=-100\,lpv=-100\,nbi=-10\,noi=-100\,ors=-10",
"e4fc62ef-683d-4f8d-0002-cca23d364f35","cheat_immortal","imm=1\,upr=1\,health+100/s",
"e4fc62ef-683d-4f8d-0010-cca23d364f35","cheat_carry_capacity_base","cps+10",
"e4fc62ef-683d-4f8d-0011-cca23d364f35","cheat_carry_capacity","cps+10",
"e4fc62ef-683d-4f8d-0020-cca23d364f35","cheat_xp_multiplier_base","xpm*1.5",
"e4fc62ef-683d-4f8d-0021-cca23d364f35","cheat_xp_multiplier","xpm*1.5",
